2021-04-07 10:06:18 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8910 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8910
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8910 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8910 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7076 types=files recursive=0 filter=FA2104\-7076[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1224 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8910
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8909
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8909 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8909 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8909
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8909 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8909 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7077 types=files recursive=0 filter=FA2104\-7077[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1479 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8909
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8908
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8908 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8908 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8908
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8908 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8908 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7073 types=files recursive=0 filter=FA2104\-7073[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1219 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8908
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8907
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8907 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8907 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8907
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8907 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8907 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7074 types=files recursive=0 filter=FA2104\-7074[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1946 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8907
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8906
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8906 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8906 AND f.type = 3
2021-04-07 10:06:35 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 8906
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8906 AND f.type IN (0, 2, 5)
2021-04-07 10:06:35 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 8906 AND f.type = 3
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2104-7072 types=files recursive=0 filter=FA2104\-7072[^\-]+ excludefilter="\\.meta$|\\.png$"
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT lastname,firstname FROM `llx_user` WHERE rowid=(select fk_user from llx_societe_commerciaux where fk_soc=1219 limit 1) limit 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT sum(total_ht) - sum(buy_price_ht*qty) as 'marge',(100 * (sum(total_ht) - sum(buy_price_ht*qty)) / sum(buy_price_ht*qty)) as 'taux_marge' FROM `llx_facturedet` WHERE fk_facture=8906
2021-04-07 10:06:35 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/temp/massgeneration/43 types=files recursive=0 filter= excludefilter="(\\.meta|_preview.*.*\\.png)$"
2021-04-07 10:06:35 INFO    80.14.144.101   --- End access to /compta/facture/list.php
2021-04-07 10:06:35 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT u.rowid, u.lastname, u.firstname, u.employee, u.gender, u.birth, u.email, u.personal_email, u.job, u.socialnetworks, u.signature, u.office_phone, u.office_fax, u.user_mobile, u.personal_mobile, u.address, u.zip, u.town, u.fk_state as state_id, u.fk_country as country_id, u.admin, u.login, u.note as note_private, u.note_public, u.pass, u.pass_crypted, u.pass_temp, u.api_key, u.fk_soc, u.fk_socpeople, u.fk_member, u.fk_user, u.ldap_sid, u.fk_user_expense_validator, u.fk_user_holiday_validator, u.statut, u.lang, u.entity, u.datec as datec, u.tms as datem, u.datelastlogin as datel, u.datepreviouslogin as datep, u.photo as photo, u.openid as openid, u.accountancy_code, u.thm, u.tjm, u.salary, u.salaryextra, u.weeklyhours, u.color, u.dateemployment, u.dateemploymentend, u.fk_warehouse, u.ref_ext, u.default_range, u.default_c_exp_tax_cat, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state FROM llx_user as u LEFT JOIN llx_c_country as c ON u.fk_country = c.rowid LEFT JOIN llx_c_departements as d ON u.fk_state = d.rowid WHERE u.entity IN (0, 1) AND u.login = 'deguene' ORDER BY u.entity ASC
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'user' ORDER BY pos
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT param, value FROM llx_user_param WHERE fk_user = 78 AND entity = 1
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT rowid, entity, type, page, param, value FROM llx_default_values WHERE entity IN (1, 1) AND user_id IN (0, 78)
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_user_rights as ur, llx_rights_def as r WHERE r.id = ur.fk_id AND ur.entity = 1 AND ur.fk_user= 78 AND r.perms IS NOT NULL
2021-04-07 10:06:35 DEBUG   80.14.144.101   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_usergroup_rights as gr, llx_usergroup_user as gu, llx_rights_def as r WHERE r.id = gr.fk_id AND gr.entity = 1 AND gu.entity = 1 AND r.entity = 1 AND gr.fk_usergroup = gu.fk_usergroup AND gu.fk_user = 78 AND r.perms IS NOT NULL
2021-04-07 10:06:35 INFO    80.14.144.101   --- Access to /viewimage.php - action=, massaction=
2021-04-07 10:06:35 INFO    80.14.144.101   modulepart=apercufacture original_file=FA2101-3679/FA2101-3679.pdf_preview.png entity=1
2021-04-07 10:06:35 INFO    80.14.144.101   viewimage.php return file /var/www/html/food.bdcloud.fr/documents/facture/FA2101-3679/FA2101-3679.pdf_preview.png filename=FA2101-3679.pdf_preview.png content-type=image/png
2021-04-07 10:06:35 INFO    80.14.144.101   --- End access to /viewimage.php
2021-04-07 10:06:46 INFO    78.197.71.109   --- Access to /api/index.php/istockapi/shipment/create - action=, massaction=
2021-04-07 10:06:46 DEBUG   78.197.71.109   sql=SELECT transkey, transvalue FROM llx_overwrite_trans where lang='fr_FR' OR lang IS NULL AND entity IN (0, 1) ORDER BY lang DESC
2021-04-07 10:06:46 INFO    78.197.71.109   Load a dedicated API file moduleobject=istockapi moduledirforclass=istock
2021-04-07 10:06:46 INFO    78.197.71.109   Search api file /istock/class/api_istock.class.php => dir_part_file=/var/www/html/food.bdcloud.fr/custom/istock/class/api_istock.class.php classname=Istockapi
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT u.login, u.datec, u.api_key,  u.tms as date_modification, u.entity FROM llx_user as u WHERE u.api_key = 'ecee5974867c0d45c5b8475a0cc2b9db2182f080'
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT u.rowid, u.lastname, u.firstname, u.employee, u.gender, u.birth, u.email, u.personal_email, u.job, u.socialnetworks, u.signature, u.office_phone, u.office_fax, u.user_mobile, u.personal_mobile, u.address, u.zip, u.town, u.fk_state as state_id, u.fk_country as country_id, u.admin, u.login, u.note as note_private, u.note_public, u.pass, u.pass_crypted, u.pass_temp, u.api_key, u.fk_soc, u.fk_socpeople, u.fk_member, u.fk_user, u.ldap_sid, u.fk_user_expense_validator, u.fk_user_holiday_validator, u.statut, u.lang, u.entity, u.datec as datec, u.tms as datem, u.datelastlogin as datel, u.datepreviouslogin as datep, u.photo as photo, u.openid as openid, u.accountancy_code, u.thm, u.tjm, u.salary, u.salaryextra, u.weeklyhours, u.color, u.dateemployment, u.dateemploymentend, u.fk_warehouse, u.ref_ext, u.default_range, u.default_c_exp_tax_cat, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state FROM llx_user as u LEFT JOIN llx_c_country as c ON u.fk_country = c.rowid LEFT JOIN llx_c_departements as d ON u.fk_state = d.rowid WHERE u.entity IS NOT NULL AND u.login = 'admin' ORDER BY u.entity ASC
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'user' ORDER BY pos
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_user_rights as ur, llx_rights_def as r WHERE r.id = ur.fk_id AND ur.entity = 1 AND ur.fk_user= 1 AND r.perms IS NOT NULL
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_usergroup_rights as gr, llx_usergroup_user as gu, llx_rights_def as r WHERE r.id = gr.fk_id AND gr.entity = 1 AND gu.entity = 1 AND r.entity = 1 AND gr.fk_usergroup = gu.fk_usergroup AND gu.fk_user = 1 AND r.perms IS NOT NULL
2021-04-07 10:06:47 DEBUG   78.197.71.109   BEGIN Transaction
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=INSERT INTO llx_expedition (ref, entity, ref_customer, ref_int, ref_ext, date_creation, fk_user_author, date_expedition, date_delivery, fk_soc, fk_projet, fk_address, fk_shipping_method, tracking_number, weight, size, width, height, weight_units, size_units, note_private, note_public, model_pdf, fk_incoterms, location_incoterms) VALUES ('(PROV)', 1, null, null, null, '2021-04-07 10:06:47', 1, null, '1970-01-01 01:00:01', 2234, 0, null, 2, 'null', 0, 0, 0, 0, 0, NULL, null, null, null, 0, '')
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=UPDATE llx_expedition SET ref = '(PROV577)' WHERE rowid = 577
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=INSERT INTO llx_element_element (rowid, fk_source, sourcetype, fk_target, targettype) VALUES (NULL, 4996, 'commande', 577, 'shipping')
2021-04-07 10:06:47 WARNING 78.197.71.109    Functions.lib::dol_print_date function called with a bad value from page /api/index.php/istockapi/shipment/create
2021-04-07 10:06:47 WARNING 78.197.71.109    Functions.lib::dol_print_date function called with a bad value from page /api/index.php/istockapi/shipment/create
2021-04-07 10:06:47 DEBUG   78.197.71.109    sql=INSERT INTO llx_expeditiondet_batch (fk_expeditiondet, sellby, eatby, batch, qty, fk_origin_stock) VALUES (-1, '2022-03-31 02:00:00', '2022-03-31 02:00:00', 'LOT99', 9, 5117)
2021-04-07 10:06:47 DEBUG   78.197.71.109   COMMIT Transaction
2021-04-07 10:06:47 INFO    78.197.71.109   --- End access to /api/index.php/istockapi/shipment/create
2021-04-07 10:06:47 INFO    78.197.71.109   --- Access to /api/index.php/istockapi/shipment/577/validate - action=, massaction=
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT transkey, transvalue FROM llx_overwrite_trans where lang='fr_FR' OR lang IS NULL AND entity IN (0, 1) ORDER BY lang DESC
2021-04-07 10:06:47 INFO    78.197.71.109   Load a dedicated API file moduleobject=istockapi moduledirforclass=istock
2021-04-07 10:06:47 INFO    78.197.71.109   Search api file /istock/class/api_istock.class.php => dir_part_file=/var/www/html/food.bdcloud.fr/custom/istock/class/api_istock.class.php classname=Istockapi
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT u.login, u.datec, u.api_key,  u.tms as date_modification, u.entity FROM llx_user as u WHERE u.api_key = 'ecee5974867c0d45c5b8475a0cc2b9db2182f080'
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT u.rowid, u.lastname, u.firstname, u.employee, u.gender, u.birth, u.email, u.personal_email, u.job, u.socialnetworks, u.signature, u.office_phone, u.office_fax, u.user_mobile, u.personal_mobile, u.address, u.zip, u.town, u.fk_state as state_id, u.fk_country as country_id, u.admin, u.login, u.note as note_private, u.note_public, u.pass, u.pass_crypted, u.pass_temp, u.api_key, u.fk_soc, u.fk_socpeople, u.fk_member, u.fk_user, u.ldap_sid, u.fk_user_expense_validator, u.fk_user_holiday_validator, u.statut, u.lang, u.entity, u.datec as datec, u.tms as datem, u.datelastlogin as datel, u.datepreviouslogin as datep, u.photo as photo, u.openid as openid, u.accountancy_code, u.thm, u.tjm, u.salary, u.salaryextra, u.weeklyhours, u.color, u.dateemployment, u.dateemploymentend, u.fk_warehouse, u.ref_ext, u.default_range, u.default_c_exp_tax_cat, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state FROM llx_user as u LEFT JOIN llx_c_country as c ON u.fk_country = c.rowid LEFT JOIN llx_c_departements as d ON u.fk_state = d.rowid WHERE u.entity IS NOT NULL AND u.login = 'admin' ORDER BY u.entity ASC
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'user' ORDER BY pos
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_user_rights as ur, llx_rights_def as r WHERE r.id = ur.fk_id AND ur.entity = 1 AND ur.fk_user= 1 AND r.perms IS NOT NULL
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT DISTINCT r.module, r.perms, r.subperms FROM llx_usergroup_rights as gr, llx_usergroup_user as gu, llx_rights_def as r WHERE r.id = gr.fk_id AND gr.entity = 1 AND gu.entity = 1 AND r.entity = 1 AND gr.fk_usergroup = gu.fk_usergroup AND gu.fk_user = 1 AND r.perms IS NOT NULL
2021-04-07 10:06:47 DEBUG   78.197.71.109   Expedition::fetch
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT e.rowid, e.entity, e.ref, e.fk_soc as socid, e.date_creation, e.ref_customer, e.ref_ext, e.ref_int, e.fk_user_author, e.fk_statut, e.fk_projet as fk_project, e.billed, e.date_valid, e.weight, e.weight_units, e.size, e.size_units, e.width, e.height, e.date_expedition as date_expedition, e.model_pdf, e.fk_address, e.date_delivery, e.fk_shipping_method, e.tracking_number, e.note_private, e.note_public, e.fk_incoterms, e.location_incoterms, i.libelle as label_incoterms, s.libelle as shipping_method, el.fk_source as origin_id, el.sourcetype as origin FROM llx_expedition as e LEFT JOIN llx_element_element as el ON el.fk_target = e.rowid AND el.targettype = 'shipping' LEFT JOIN llx_c_incoterms as i ON e.fk_incoterms = i.rowid LEFT JOIN llx_c_shipment_mode as s ON e.fk_shipping_method = s.rowid WHERE e.entity IN (1) AND e.rowid=577
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT em.code, em.tracking FROM llx_c_shipment_mode as em WHERE em.rowid = 2
2021-04-07 10:06:47 DEBUG   78.197.71.109   sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2234
